ts,volume,price,market_cap,symbol,freq,ret_1d,ret_3d,ret_7d,ret_14d,ret_30d,roll_mean_3,roll_std_3,roll_min_3,roll_max_3,roll_mean_7,roll_std_7,roll_min_7,roll_max_7,roll_mean_14,roll_std_14,roll_min_14,roll_max_14,roll_mean_30,roll_std_30,roll_min_30,roll_max_30,vol_7,vol_14,vol_30,rsi,macd,macd_signal,macd_hist,price_lag1,price_lag2,price_lag3,price_lag7,price_lag14,price_lag30,next_price,next_ret,y_drop2pct
2024-07-24 23:59:59.999000+00:00,23082.56277,65376.0,,BTCUSDT,daily,-0.00849323457697837,-0.0409202095962552,0.020097525292960494,0.13252554964543628,0.0842995822089685,66281.33999999998,1118.7199768927599,65376.0,67532.01,66399.60571428572,1419.8007087591757,63987.92,68165.34,63848.87714285714,3601.9121887692136,57339.89,68165.34,61598.31766666667,3659.2645772233536,55857.81,68165.34,0.02114951658167156,0.023785882659895504,0.024838323819253248,73.73922368985329,1333.6168071042557,623.4812596261145,710.1355474781412,65936.01,67532.01,68165.34,64087.99,57725.85,60293.3,65799.95,0.006484795643661238,0
2024-07-25 23:59:59.999000+00:00,35126.42934,65799.95,,BTCUSDT,daily,0.006484795643661334,-0.025647985303561938,0.028318313831735775,0.14754231303896814,0.06462057654263709,65703.98666666665,292.0779365722428,65376.0,65936.01,66658.46714285715,1014.010078215013,65376.0,68165.34,64453.16714285715,3100.700546321427,57889.1,68165.34,61731.449,3738.8692728263236,55857.81,68165.34,0.02107652690239867,0.023366594192934995,0.024497679966234993,76.19070911306382,1315.9717293727517,761.979353575442,553.9923757973097,65376.0,65936.01,67532.01,63987.92,57339.89,61806.01,67907.99,0.03203710641117521,0
2024-07-26 23:59:59.999000+00:00,24244.36023,67907.99,,BTCUSDT,daily,0.0320371064111753,0.02990748151124123,0.018721722172217348,0.1730704053094625,0.11571512621623703,66361.31333333331,1356.130500369443,65376.0,67907.99,66836.75142857143,1118.63805938833,65376.0,68165.34,65168.802142857145,2581.9704101653547,59204.02,68165.34,61966.21566666666,3900.2237143259636,55857.81,68165.34,0.018329176527908095,0.024085911816641114,0.024843806075898762,78.28643156776708,1455.313144490552,900.646111758464,554.667032732088,65799.95,65376.0,65936.01,66660.0,57889.1,60864.99,67896.5,-0.000169199530129006,0
2024-07-27 23:59:59.999000+00:00,31710.21921,67896.5,,BTCUSDT,daily,-0.00016919953012906053,0.038553903573176784,0.01126810322794336,0.14682246239360097,0.1003141161696659,67201.47999999998,1213.7741802736164,65799.95,67907.99,66944.82857142857,1187.2568917938895,65376.0,68165.34,65789.69357142858,2021.6149075903022,60797.91,68165.34,62172.55,4046.9835270635654,55857.81,68165.34,0.01824554861786537,0.02405966342293158,0.024783374882900718,76.49131917777827,1546.982422494635,1029.9133739056983,517.0690485889368,67907.99,65799.95,65376.0,67139.96,59204.02,61706.47,68249.88,0.0052046865449618855,0
2024-07-28 23:59:59.999000+00:00,10868.69394,68249.88,,BTCUSDT,daily,0.005204686544961978,0.03723300701596299,0.0012402197363059475,0.1225695093795165,0.12944430911315075,68018.12333333334,200.78936583433688,67896.5,68249.88,66956.90571428572,1202.0790077305137,65376.0,68249.88,66321.97714285714,1526.6378766439368,63987.92,68249.88,62433.28466666667,4180.474500102208,55857.81,68249.88,0.017377577612618073,0.023586854133473795,0.02435848597356006,74.56838657054669,1629.3635101332184,1149.8034011512025,479.5601089820159,67896.5,67907.99,65799.95,68165.34,60797.91,60427.84,66784.69,-0.02146802309396005,1
2024-07-29 23:59:59.999000+00:00,36467.29633,66784.69,,BTCUSDT,daily,-0.02146802309396001,-0.01654149975577257,-0.011066159588615676,0.03183588070849619,0.09507010383250902,67643.69,764.6110815956403,66784.69,68249.88,66850.14571428571,1175.378880372784,65376.0,68249.88,66469.15928571428,1458.5515779455704,63987.92,68249.88,62626.551666666666,4244.818925705539,55857.81,68249.88,0.01902934211165202,0.018531949527559922,0.024787352736442513,58.109381309165954,1558.4575986234631,1231.5342406456546,326.92335797780856,68249.88,67896.5,67907.99,67532.01,64724.14,60986.68,66188.0,-0.008934532749946168,0
2024-07-30 23:59:59.999000+00:00,23132.25441,66188.0,,BTCUSDT,daily,-0.008934532749946156,-0.02516330002282885,0.003821735649457869,0.0175882506592846,0.05441899980580511,67074.19,1060.9877337174585,66188.0,68249.88,66886.14428571428,1146.2122140161086,65376.0,68249.88,66550.87428571428,1403.575254777475,63987.92,68249.88,62740.418,4294.382591796716,55857.81,68249.88,0.016858621530403833,0.018755226046870865,0.024386588301516833,54.40628521819781,1437.5451312169826,1272.7364187599203,164.80871245706226,66784.69,68249.88,67896.5,65936.01,65043.99,62772.01,64628.0,-0.023569227050220583,1
2024-07-31 23:59:59.999000+00:00,22625.43905,64628.0,,BTCUSDT,daily,-0.023569227050220576,-0.05306793213409322,-0.011441507586882005,0.008426071717961614,0.027472341410547108,65866.89666666667,1113.6240173561023,64628.0,66784.69,66779.28714285714,1330.5115147898157,64628.0,68249.88,66589.44642857143,1336.5029746631833,63987.92,68249.88,62798.01833333333,4308.1634703424925,55857.81,68249.88,0.019044956806771308,0.019477210960927745,0.024831268743935937,51.98743961423775,1201.9864159416247,1258.5864181962613,-56.60000225463659,66188.0,66784.69,68249.88,65376.0,64087.99,62899.99,65354.02,0.011233830537847322,0
2024-08-01 23:59:59.999000+00:00,35542.26854,65354.02,,BTCUSDT,daily,0.011233830537847433,-0.021422125340403664,-0.006777056821471783,0.02134934218833795,0.05179891614242238,65390.00666666665,780.6223671740287,64628.0,66188.0,66715.58285714286,1394.3602405721024,64628.0,68249.88,66687.025,1171.6575777049427,64628.0,68249.88,62905.30333333333,4331.109494781713,55857.81,68249.88,0.01945643722306213,0.019658543520913067,0.024764572872543973,54.806312062326896,1061.6501413989245,1219.199162836794,-157.54902143786944,64628.0,66188.0,66784.69,65799.95,63987.92,62135.47,61498.33,-0.05899698289408969,1
2024-08-02 23:59:59.999000+00:00,38820.42937,61498.33,,BTCUSDT,daily,-0.05899698289408972,-0.0708537801414153,-0.09438742039044301,-0.07743279327932795,0.02142136552630869,63826.783333333326,2048.913725424406,61498.33,65354.02,65799.91714285714,2294.7123843643217,61498.33,68249.88,66318.33428571429,1815.847436943547,61498.33,68249.88,62948.295,4309.766706782935,55857.81,68249.88,0.023784954979592286,0.022146057001255815,0.026515396581723027,33.236029835409,632.0250813851308,1101.7643465464614,-469.73926516133065,65354.02,64628.0,66188.0,67907.99,66660.0,60208.58,60697.99,-0.013014011925201933,0
